filename,doi
Abstract18065.txt,10.1016/j.ceramint.2019.01.043
Abstract18066.txt,10.1103/PhysRevB.99.161202
Abstract18067.txt,10.1021/acs.jpcc.8b12026
Abstract18068.txt,10.1016/j.molstruc.2018.12.108
Abstract18069.txt,10.1016/j.jpcs.2018.11.029
Abstract18070.txt,10.1021/acsami.8b22636
Abstract18071.txt,10.3390/ma12040588
Abstract18072.txt,10.1016/j.colsurfb.2018.11.009
Abstract18074.txt,10.1021/acs.cgd.8b01467
Abstract18075.txt,10.1016/j.jallcom.2018.09.223
Abstract18076.txt,10.1039/c8tc05045g
Abstract18077.txt,10.1021/acsami.8b17068
Abstract18078.txt,10.1039/c8cc08380k
Abstract18079.txt,10.3390/ma12010005
Abstract18080.txt,10.1039/c8ta07462c
Abstract18081.txt,10.1039/c8cp06190d
Abstract18082.txt,10.1039/c8cy01963k
Abstract18083.txt,10.1021/acs.chemmater.8b03481
Abstract18084.txt,10.1246/bcsj.20180240
Abstract18085.txt,10.1002/asia.201801292
Abstract18086.txt,10.1016/j.dental.2018.08.300
Abstract18087.txt,10.1021/acsphotonics.8b01199
Abstract18088.txt,10.1016/j.cocis.2018.11.002
Abstract18089.txt,10.1007/s12633-018-9796-1
Abstract18090.txt,10.1002/chem.201803232
Abstract18091.txt,10.1021/acs.jpclett.8b02390
Abstract18092.txt,10.1021/acs.jpclett.8b02524
Abstract18093.txt,10.1016/j.jpcs.2018.05.024
Abstract18094.txt,10.1016/j.jallcom.2018.05.079
Abstract18095.txt,10.1186/s11671-018-2714-z
Abstract18096.txt,10.1016/j.molstruc.2018.04.078
Abstract18097.txt,10.1016/j.biomaterials.2018.05.030
Abstract18098.txt,10.1039/c8tc02029a
Abstract18099.txt,10.1021/acs.chemmater.8b00909
Abstract18100.txt,10.1021/acsaem.8b00844
Abstract18101.txt,10.1680/jmacr.17.00079
Abstract18102.txt,10.1002/anie.201803233
Abstract18103.txt,10.1002/cplu.201800103
Abstract18104.txt,10.3390/ijms19072055
Abstract18105.txt,10.1016/j.jpcs.2018.02.048
Abstract18106.txt,10.1002/cnma.201800064
Abstract18107.txt,10.1021/acsami.8b06256
Abstract18108.txt,10.1039/c8nr01350k
Abstract18109.txt,10.3762/bjnano.9.161
Abstract18110.txt,10.1039/c8ta02233j
Abstract18111.txt,10.3390/cryst8050182
Abstract18112.txt,10.1021/acsomega.8b00199
Abstract18113.txt,10.1039/c8ce00120k
Abstract18114.txt,10.1002/smll.201800240
Abstract18115.txt,10.1021/acs.jpcc.8b00555
Abstract18116.txt,10.1039/c8ta00931g
Abstract18117.txt,10.1016/j.ceramint.2017.12.161
Abstract18118.txt,10.1002/chem.201800062
Abstract18119.txt,10.1107/S1600576718003552
Abstract18120.txt,10.1016/j.orgel.2018.01.014
Abstract18121.txt,10.1016/j.jallcom.2017.12.188
Abstract18122.txt,10.1080/14686996.2018.1439253
Abstract18123.txt,10.1107/S2052252518000945
Abstract18125.txt,10.1021/acsami.7b17971
Abstract18126.txt,10.1021/acs.jpcc.7b11472
Abstract18127.txt,10.1016/j.colsurfa.2017.11.012
Abstract18128.txt,10.1021/acsbiomaterials.7b00962
Abstract18130.txt,10.1007/s10854-017-8196-4
Abstract18131.txt,10.1016/j.ceramint.2017.10.096
Abstract18132.txt,10.1007/s10854-017-8122-9
Abstract18133.txt,10.1039/c7nj03585c
Abstract18134.txt,10.1016/j.molstruc.2017.09.096
Abstract18135.txt,10.1002/adma.201705027
Abstract18136.txt,10.1016/j.molstruc.2017.09.033
Abstract18138.txt,10.1016/j.optmat.2017.10.031
Abstract18139.txt,10.1016/j.ultsonch.2017.06.019
Abstract18140.txt,10.1039/c8ra03498b
Abstract18141.txt,10.1016/j.jallcom.2017.09.074
Abstract18142.txt,10.1016/j.molstruc.2017.08.028
Abstract18143.txt,10.1557/mrs.2017.280
Abstract18145.txt,10.1039/c7ta07716e
Abstract18146.txt,10.1039/c7cc06620a
Abstract18147.txt,10.1016/j.jcrysgro.2017.08.033
Abstract18148.txt,10.1088/1361-6528/aa8778
Abstract18149.txt,10.1021/acs.jpcc.7b07745
Abstract18150.txt,10.1039/c7nr04373b
Abstract18151.txt,10.1002/anie.201706679
Abstract18152.txt,10.1016/j.ceramint.2017.06.103
Abstract18153.txt,10.1021/acs.chemmater.7b02170
Abstract18154.txt,10.1039/c7nj01442b
Abstract18155.txt,10.1016/j.molstruc.2017.05.043
Abstract18156.txt,10.1016/j.synthmet.2017.07.021
Abstract18157.txt,10.1021/acs.langmuir.7b02380
Abstract18158.txt,10.1016/j.molstruc.2017.05.007
Abstract18159.txt,10.1016/j.matchemphys.2017.07.041
Abstract18160.txt,10.1021/acs.langmuir.7b02004
Abstract18161.txt,10.1039/c6cs00925e
Abstract18162.txt,10.1016/j.poly.2017.05.015
Abstract18163.txt,10.1021/acs.nanolett.7b02203
Abstract18164.txt,10.1016/j.matchemphys.2017.05.023
Abstract18165.txt,10.1016/j.molstruc.2017.04.003
Abstract18166.txt,10.1016/j.ssi.2017.03.012
Abstract18167.txt,10.1002/anie.201705138
Abstract18168.txt,10.1016/j.solmat.2017.04.030
Abstract18169.txt,10.1039/c7tc02087b
Abstract18170.txt,10.1016/j.jallcom.2017.04.015
Abstract18171.txt,10.1016/j.catcom.2017.04.028
Abstract18172.txt,10.1016/j.ceramint.2017.02.103
Abstract18173.txt,10.1039/c7ta01327b
Abstract18174.txt,10.1016/j.jphotochem.2017.03.020
Abstract18175.txt,10.1016/j.matdes.2017.02.071
Abstract18176.txt,10.1016/j.arabjc.2013.09.041
Abstract18177.txt,10.1103/PhysRevB.95.165414
Abstract18178.txt,10.1021/acs.jpclett.7b00210
Abstract18179.txt,10.1007/s12034-017-1375-3
Abstract18180.txt,10.1016/j.optmat.2017.02.020
Abstract18181.txt,10.1021/acsomega.7b00189
Abstract18182.txt,10.1039/c6nr09819c
Abstract18183.txt,10.1021/acsomega.7b00093
Abstract18184.txt,10.1039/c6tc04835h
Abstract18185.txt,10.1016/j.jcis.2016.10.060
Abstract18186.txt,10.1007/s12034-017-1361-9
Abstract18187.txt,10.1002/pssr.201600397
Abstract18188.txt,10.1080/01411594.2016.1252983
Abstract18189.txt,No DOI
Abstract18190.txt,10.1016/j.colsurfa.2016.10.021
Abstract18191.txt,10.1039/c7ra06592b
Abstract18192.txt,10.1016/j.solmat.2016.10.001
Abstract18193.txt,10.1016/j.materresbull.2016.09.015
Abstract18194.txt,10.1039/c7ra01155e
Abstract18195.txt,10.1039/c6ra27510a
Abstract18196.txt,10.1016/j.solmat.2016.08.027
Abstract18197.txt,10.1016/j.molstruc.2016.06.031
Abstract18198.txt,10.1021/acs.cgd.6b00807
Abstract18199.txt,10.1016/j.solidstatesciences.2016.08.004
Abstract18200.txt,10.1016/j.matchemphys.2016.07.027
Abstract18201.txt,10.1557/jmr.2016.289
Abstract18202.txt,10.1021/acs.cgd.6b00894
Abstract18203.txt,10.1021/acs.cgd.6b00770
Abstract18204.txt,10.1016/j.cap.2016.06.002
Abstract18205.txt,10.1021/acs.jchemed.6b00073
Abstract18206.txt,10.1016/j.apsusc.2016.01.279
Abstract18207.txt,10.1016/j.micromeso.2016.06.001
Abstract18208.txt,10.1002/chem.201600622
Abstract18209.txt,10.1016/j.jcat.2016.06.005
Abstract18210.txt,10.1016/j.matchemphys.2016.04.074
Abstract18211.txt,10.3390/ma9080700
Abstract18212.txt,10.1016/j.jcrysgro.2016.04.049
Abstract18213.txt,10.1021/acs.cgd.6b00480
Abstract18214.txt,10.1021/acsnano.6b00935
Abstract18215.txt,10.1021/acs.cgd.6b00279
Abstract18216.txt,10.22203/eCM.v032a18
Abstract18217.txt,10.1039/c5nj03321g
Abstract18218.txt,10.1016/j.jallcom.2016.02.031
Abstract18219.txt,10.1016/j.colsurfa.2016.03.031
Abstract18220.txt,10.1016/j.msec.2016.02.054
Abstract18221.txt,10.1016/j.ssi.2016.02.021
Abstract18222.txt,10.1002/cssc.201600131
Abstract18223.txt,10.1002/chem.201504483
Abstract18224.txt,10.1002/cnma.201600064
Abstract18225.txt,10.1007/s10853-015-9686-5
Abstract18226.txt,10.1016/j.solmat.2015.11.042
Abstract18227.txt,10.3390/cryst6030024
Abstract18228.txt,10.1002/chem.201503614
Abstract18229.txt,10.1039/c5cp07836a
Abstract18230.txt,10.1002/anie.201509068
Abstract18231.txt,10.1016/j.molstruc.2015.10.025
Abstract18232.txt,10.1016/j.materresbull.2015.10.026
Abstract18233.txt,10.1016/j.firesaf.2016.01.001
Abstract18234.txt,10.1016/j.jallcom.2015.09.124
Abstract18235.txt,10.1039/c5nr09239f
Abstract18236.txt,10.1016/j.orgel.2015.11.011
Abstract18237.txt,10.1039/c6nr05561c
Abstract18238.txt,10.1039/c6nr03096c
Abstract18239.txt,10.1039/c6sc00523c
Abstract18240.txt,10.1039/c6ra13462a
Abstract18241.txt,10.1007/12_2015_308
Abstract18242.txt,10.1039/c6ce00218h
Abstract18243.txt,10.1039/c6ra16040a
Abstract18244.txt,10.1016/j.msec.2015.09.021
Abstract18245.txt,10.1039/c5tc04192a
Abstract18246.txt,10.1039/c6ce01008c
Abstract18247.txt,10.1016/j.jpcs.2015.10.005
Abstract18248.txt,10.1007/s10895-015-1694-y
Abstract18249.txt,10.1039/c6ra22210b
Abstract18250.txt,10.1107/S1600576715016830
Abstract18251.txt,10.1016/j.solidstatesciences.2015.10.004
Abstract18252.txt,10.1016/j.matlet.2015.05.176
Abstract18253.txt,10.1016/j.apsusc.2015.04.153
Abstract18254.txt,10.1364/OME.5.002231
Abstract18255.txt,10.1016/j.nantod.2015.07.001
Abstract18256.txt,10.1002/chem.201406648
Abstract18257.txt,10.1021/acs.chemmater.5b01267
Abstract18258.txt,10.1002/chem.201500343
Abstract18259.txt,10.1063/1.4927232
Abstract18260.txt,10.1021/acs.langmuir.5b01347
Abstract18261.txt,10.1002/anie.201500706
Abstract18262.txt,10.1016/j.jcrysgro.2015.02.027
Abstract18263.txt,10.1016/j.ceramint.2014.12.130
Abstract18264.txt,10.1016/j.jmps.2015.01.009
Abstract18265.txt,10.1021/jacs.5b02637
Abstract18266.txt,10.1021/jacs.5b01599
Abstract18267.txt,10.1021/acs.chemmater.5b00418
Abstract18268.txt,10.1021/cg5014973
Abstract18269.txt,10.1557/mrs.2015.70
Abstract18270.txt,10.1016/j.poly.2014.12.030
Abstract18271.txt,10.1002/chem.201405522
Abstract18272.txt,10.1002/chem.201406011
Abstract18273.txt,10.1016/j.matchemphys.2015.01.060
Abstract18274.txt,10.1021/cg501233w
Abstract18276.txt,10.1016/j.apsusc.2014.12.187
Abstract18277.txt,10.1002/chem.201405569
Abstract18278.txt,10.1016/j.materresbull.2014.10.073
Abstract18279.txt,10.1016/j.poly.2014.10.035
Abstract18280.txt,10.1039/c4ce02248c
Abstract18281.txt,10.1039/c4ra15448g
Abstract18282.txt,10.1039/c4tc02750g
Abstract18283.txt,10.1021/cg500955d
Abstract18285.txt,10.1039/c5ta06190c
Abstract18286.txt,10.1039/c5ra07107k
Abstract18287.txt,10.1039/c4tc02138j
Abstract18288.txt,10.1039/c5tb00870k
Abstract18289.txt,10.1039/c5cp04125b
Abstract18290.txt,10.1039/c4ra09388g
Abstract18291.txt,10.1016/j.jallcom.2014.08.014
Abstract18292.txt,10.1002/adfm.201402320
Abstract18293.txt,10.1002/anie.201406086
Abstract18294.txt,10.1021/cg501400n
Abstract18295.txt,10.1039/c4nj01267d
Abstract18296.txt,10.1107/S1600576714023875
Abstract18297.txt,10.1016/j.jallcom.2014.05.151
Abstract18298.txt,10.1016/j.molstruc.2014.07.018
Abstract18299.txt,10.1016/j.jallcom.2014.03.034
Abstract18300.txt,10.1002/cctc.201402291
Abstract18301.txt,10.1039/c4tc00759j
Abstract18302.txt,10.1002/cphc.201402016
Abstract18303.txt,10.1107/S160057671401098X
Abstract18304.txt,10.1016/j.apsusc.2013.11.031
Abstract18305.txt,10.1016/j.materresbull.2014.02.017
Abstract18306.txt,10.1016/j.jcrysgro.2014.01.044
Abstract18307.txt,10.1016/j.colsurfa.2014.01.050
Abstract18308.txt,10.1016/j.jcrysgro.2013.12.045
Abstract18309.txt,10.1021/jp4123375
Abstract18310.txt,10.1002/chem.201303368
Abstract18311.txt,10.1016/j.molstruc.2013.11.053
Abstract18312.txt,10.1007/s11144-013-0637-3
Abstract18313.txt,10.1039/c4ce00409d
Abstract18314.txt,10.1016/j.materresbull.2013.08.060
Abstract18315.txt,10.1039/c3ce42553c
Abstract18316.txt,10.1039/c3ce42025f
Abstract18317.txt,10.1039/c4cp00405a
Abstract18318.txt,10.1007/128_2013_457
Abstract18319.txt,10.1039/c3ce42419g
Abstract18320.txt,10.1021/nn405399n
Abstract18321.txt,10.1039/c4cc06373b
Abstract18322.txt,10.1039/c4ra03077j
Abstract18323.txt,10.1039/c3ra45456h
Abstract18324.txt,10.1039/c3nj01329d
Abstract18325.txt,10.1039/c4cc03487b
Abstract18326.txt,10.1039/c3ra47303a
Abstract18327.txt,10.1016/j.molstruc.2013.09.009
Abstract18328.txt,10.1016/j.jallcom.2013.06.051
Abstract18329.txt,10.1088/1748-6041/8/6/065001
Abstract18330.txt,10.2478/s11532-013-0323-3
Abstract18331.txt,10.1016/j.jssc.2013.09.001
Abstract18332.txt,10.1002/asia.201300425
Abstract18333.txt,10.1007/s10853-013-7385-7
Abstract18334.txt,10.1016/j.matchemphys.2013.05.028
Abstract18335.txt,10.1021/cg400801s
Abstract18336.txt,10.1016/j.jpcs.2013.03.012
Abstract18337.txt,10.1002/adfm.201203309
Abstract18338.txt,10.1016/j.matchemphys.2013.02.065
Abstract18339.txt,10.1021/jp402055h
Abstract18340.txt,10.3390/ijms140714594
Abstract18341.txt,10.1016/j.compositesb.2013.01.028
Abstract18342.txt,10.1021/cg400369a
Abstract18343.txt,10.1016/j.jssc.2013.03.041
Abstract18344.txt,10.1021/cm4003959
Abstract18345.txt,10.1016/j.jcrysgro.2013.02.006
Abstract18346.txt,10.1021/cg4000654
Abstract18347.txt,10.1016/j.optmat.2012.11.015
Abstract18348.txt,10.1016/j.jpcs.2012.10.012
Abstract18349.txt,10.1016/j.materresbull.2012.10.034
Abstract18350.txt,10.1016/j.molstruc.2012.07.048
Abstract18351.txt,No DOI
Abstract18352.txt,10.1039/c3ce41268g
Abstract18353.txt,10.1039/c3ra23055d
Abstract18354.txt,10.1021/cg301368v
Abstract18355.txt,10.1039/c3ce00074e
Abstract18356.txt,10.1039/c3nr03626j
Abstract18357.txt,10.1039/c3ce41150h
Abstract18358.txt,10.1002/chem.201202883
Abstract18359.txt,10.1021/jz301796m
Abstract18360.txt,10.1016/j.poly.2012.08.086
Abstract18361.txt,10.1016/j.synthmet.2011.08.047
Abstract18362.txt,10.1016/j.orgel.2012.05.056
Abstract18363.txt,10.1016/j.apsusc.2011.07.069
Abstract18364.txt,10.1021/jp305890s
Abstract18365.txt,10.1016/j.solidstatesciences.2012.06.002
Abstract18366.txt,10.1016/j.matchemphys.2012.04.040
Abstract18367.txt,10.3762/bjnano.3.58
Abstract18368.txt,10.1002/crat.201100621
Abstract18369.txt,10.1016/j.vibspec.2012.03.007
Abstract18370.txt,10.1016/j.apsusc.2012.03.077
Abstract18371.txt,10.1016/j.molstruc.2012.03.011
Abstract18372.txt,10.1016/j.matchemphys.2012.02.033
Abstract18373.txt,10.1016/j.matchemphys.2012.02.052
Abstract18374.txt,10.1021/jz300222h
Abstract18375.txt,10.1016/j.jpcs.2012.01.007
Abstract18376.txt,10.1021/ed2001494
Abstract18377.txt,10.1016/j.jallcom.2012.01.044
Abstract18378.txt,10.1016/j.jpcs.2011.11.034
Abstract18379.txt,10.1016/j.materresbull.2012.01.004
Abstract18380.txt,10.1021/jp210824e
Abstract18381.txt,10.1002/chem.201101530
Abstract18382.txt,10.1016/j.jallcom.2011.08.086
Abstract18383.txt,10.1039/c1ce06030a
Abstract18384.txt,10.1039/c2jm30708a
Abstract18385.txt,10.1039/c2jm14661d
Abstract18386.txt,10.1039/c2cp42057k
Abstract18387.txt,10.1039/c2ce06539h
Abstract18388.txt,10.1039/c2jm16050a
Abstract18389.txt,10.1039/c2ra20567j
Abstract18390.txt,10.1016/j.jcrysgro.2011.10.013
Abstract18391.txt,10.1016/j.solidstatesciences.2011.09.012
Abstract18392.txt,10.1016/j.materresbull.2011.07.015
Abstract18393.txt,10.1016/j.jpcs.2011.07.022
Abstract18394.txt,10.1016/j.surfcoat.2011.07.030
Abstract18395.txt,10.1016/j.jcis.2011.06.061
Abstract18396.txt,10.1007/s12034-011-0164-7
Abstract18397.txt,10.1103/PhysRevB.84.104433
Abstract18398.txt,10.1021/cg101695w
Abstract18399.txt,10.1021/jp202550f
Abstract18400.txt,10.1016/j.micromeso.2010.12.024
Abstract18401.txt,10.1039/c1ce05117b
Abstract18402.txt,10.1107/S0108768111005179
Abstract18403.txt,10.1021/cg101652e
Abstract18404.txt,10.1021/cg2003194
Abstract18405.txt,10.1016/j.jssc.2011.02.027
Abstract18406.txt,10.1016/j.poly.2010.12.015
Abstract18407.txt,10.1016/j.materresbull.2010.11.018
Abstract18408.txt,10.1002/ijch.201100009
Abstract18409.txt,10.1021/cg101355d
Abstract18410.txt,10.1016/j.jcrysgro.2010.10.099
Abstract18411.txt,10.1007/s10934-010-9357-5
Abstract18412.txt,10.1016/j.materresbull.2010.10.002
Abstract18413.txt,10.1039/c1ce05628j
Abstract18414.txt,10.1039/c0ce00651c
Abstract18415.txt,10.1039/c1jm10388a
Abstract18416.txt,10.1039/c1cc13699b
Abstract18417.txt,10.1039/c0ce00450b
Abstract18418.txt,10.1039/c003791p
Abstract18419.txt,10.1002/adfm.201000361
Abstract18420.txt,10.1016/j.jssc.2010.09.034
Abstract18421.txt,10.1016/j.matchemphys.2010.06.063
Abstract18422.txt,10.1021/cg100920c
Abstract18423.txt,10.1016/j.jallcom.2010.08.090
Abstract18424.txt,10.1557/mrs2010.504
Abstract18425.txt,10.1016/j.jcrysgro.2010.06.006
Abstract18426.txt,10.1107/S0108767310026371
Abstract18427.txt,10.1007/s12039-010-0064-1
Abstract18428.txt,10.1021/la100486g
Abstract18429.txt,10.1016/j.jallcom.2009.09.072
Abstract18430.txt,10.1016/j.jcis.2010.03.067
Abstract18431.txt,10.1016/j.jallcom.2010.04.188
Abstract18432.txt,10.1016/j.molstruc.2010.01.021
Abstract18433.txt,10.1021/cg100371w
Abstract18434.txt,10.1002/adma.201000513
Abstract18435.txt,10.1021/jp101149k
Abstract18436.txt,10.1021/la904369g
Abstract18437.txt,10.5012/bkcs.2010.31.04.781
Abstract18438.txt,10.1021/cg9001016
Abstract18439.txt,10.1016/j.materresbull.2009.09.026
Abstract18440.txt,10.1021/cg901222k
Abstract18441.txt,10.1021/jp908101z
Abstract18442.txt,10.1016/j.poly.2009.05.052
Abstract18443.txt,10.1002/adfm.200900982
Abstract18444.txt,10.1039/c0jm01722a
Abstract18445.txt,10.1039/b924973g
Abstract18446.txt,10.1039/b922139e
Abstract18447.txt,10.1016/j.materresbull.2009.08.015
Abstract18448.txt,10.1021/cg9006718
Abstract18449.txt,10.1016/j.matlet.2009.05.040
Abstract18450.txt,10.1021/cm900339h
Abstract18451.txt,10.1021/jp903649w
Abstract18452.txt,10.1016/j.poly.2009.04.025
Abstract18453.txt,10.1107/S0108768109019880
Abstract18454.txt,10.1021/cm900811j
Abstract18455.txt,10.1021/cg800872j
Abstract18456.txt,10.1016/j.micromeso.2009.03.023
Abstract18457.txt,10.1016/j.colsurfa.2009.03.055
Abstract18458.txt,10.1016/j.materresbull.2008.11.020
Abstract18459.txt,10.1002/jbm.a.32021
Abstract18460.txt,10.1016/j.jallcom.2008.07.130
Abstract18461.txt,10.1021/jp809664g
Abstract18462.txt,10.1021/jp900475r
Abstract18463.txt,10.1016/j.jallcom.2008.04.041
Abstract18464.txt,10.1021/la8032012
Abstract18465.txt,10.1016/j.matchemphys.2008.09.062
Abstract18466.txt,10.1021/ar800205r
Abstract18467.txt,10.1016/j.solidstatesciences.2008.06.009
Abstract18468.txt,10.1002/chem.200900771
Abstract18469.txt,10.1039/b904204k
Abstract18470.txt,10.1002/chem.200901311
Abstract18471.txt,10.1039/b904440j
Abstract18472.txt,10.1524/zkri.2009.1145
Abstract18474.txt,10.1139/V08-130
Abstract18475.txt,10.1039/b904253a
Abstract18476.txt,10.1016/j.materresbull.2007.12.004
Abstract18477.txt,10.1007/s12034-008-0145-7
Abstract18478.txt,10.1016/j.jcrysgro.2008.08.001
Abstract18479.txt,10.1016/j.micromeso.2007.12.041
Abstract18480.txt,10.1016/j.solidstatesciences.2007.12.034
Abstract18481.txt,10.1016/j.molstruc.2007.11.015
Abstract18482.txt,10.1007/s11224-008-9327-6
Abstract18483.txt,10.1116/1.2912098
Abstract18485.txt,10.1021/la7037872
Abstract18486.txt,10.1016/j.jpcs.2007.10.037
Abstract18487.txt,10.1088/0957-4484/19/17/175306
Abstract18488.txt,10.1021/cg7010474
Abstract18489.txt,10.1021/cg700673x
Abstract18490.txt,10.1016/j.jallcom.2007.04.075
Abstract18491.txt,10.1016/j.matlet.2007.05.063
Abstract18492.txt,10.1007/s10856-007-3004-y
Abstract18493.txt,10.1021/la701364k
Abstract18494.txt,10.1007/s12039-008-0012-5
Abstract18495.txt,10.1002/chem.200701958
Abstract18496.txt,10.1039/b705987f
Abstract18498.txt,10.1039/b718905b
Abstract18499.txt,10.1016/j.susc.2007.06.070
Abstract18500.txt,10.1021/cg0705916
Abstract18501.txt,10.1002/mrc.2128
Abstract18502.txt,10.1016/j.jssc.2007.08.026
Abstract18503.txt,10.1021/cg700989p
Abstract18504.txt,10.1016/j.jcrysgro.2007.08.011
Abstract18505.txt,10.1021/cm071415n
Abstract18506.txt,10.1016/j.crci.2007.05.003
Abstract18507.txt,10.1021/cm071429t
Abstract18508.txt,10.1021/cm071565y
Abstract18509.txt,10.1016/j.jpcs.2007.04.008
Abstract18510.txt,10.1039/b703551a
Abstract18511.txt,10.1021/cm070756y
Abstract18512.txt,10.1021/cm070969n
Abstract18513.txt,10.1016/j.matchemphys.2007.02.096
Abstract18514.txt,10.1021/jp070160y
Abstract18515.txt,10.1016/j.poly.2006.11.009
Abstract18516.txt,10.1002/crat.200610867
Abstract18517.txt,10.1021/cm063005p
Abstract18518.txt,10.1107/S0108768106054942
Abstract18519.txt,10.1002/pssa.200673866
Abstract18520.txt,10.1016/j.solidstatesciences.2006.12.003
Abstract18521.txt,10.1039/b711153c
Abstract18522.txt,10.1016/j.jssc.2006.09.023
Abstract18523.txt,10.1002/asia.200700135
Abstract18524.txt,10.1039/b705882a
Abstract18525.txt,10.1016/j.jssc.2006.07.031
Abstract18526.txt,10.1016/j.matlet.2006.03.129
Abstract18527.txt,10.1002/chem.200600031
Abstract18528.txt,10.1590/S0103-50532006000700026
Abstract18529.txt,10.1016/j.jssc.2006.06.010
Abstract18530.txt,10.1016/j.optmat.2005.07.008
Abstract18531.txt,10.2320/matertrans.47.2233
Abstract18532.txt,10.1016/j.materresbull.2005.11.017
Abstract18533.txt,10.1021/jp062937d
Abstract18534.txt,10.1021/jp061274x
Abstract18535.txt,10.1021/cm0603811
Abstract18536.txt,10.1007/s11671-006-9008-6
Abstract18537.txt,10.1016/j.jpcs.2006.01.028
Abstract18538.txt,10.1016/j.jssc.2006.02.001
Abstract18539.txt,10.1039/b516705c
Abstract18540.txt,10.1107/S0108768105039303
Abstract18541.txt,10.1016/j.materresbull.2005.09.007
Abstract18542.txt,10.1016/j.poly.2005.11.032
Abstract18543.txt,10.1111/j.1551-2916.2005.00829.x
Abstract18544.txt,10.1016/j.molstruc.2005.09.006
Abstract18545.txt,10.1016/j.jcrysgro.2005.12.028
Abstract18546.txt,10.1103/PhysRevB.73.02.024305
Abstract18547.txt,10.1039/b606999a
Abstract18548.txt,10.1016/j.jpcs.2005.09.012
Abstract18549.txt,10.1016/j.ssi.2005.09.054
Abstract18550.txt,10.1107/S0108768105028879
Abstract18551.txt,10.1021/cg050322k
Abstract18552.txt,10.1016/j.crci.2005.03.017
Abstract18553.txt,10.1016/j.molstruc.2005.06.007
Abstract18554.txt,10.1016/j.cemconres.2005.02.002
Abstract18555.txt,10.1080/02678290500181767
Abstract18556.txt,10.1088/0957-4484/16/9/063
Abstract18557.txt,10.1007/s11172-006-0018-4
Abstract18558.txt,10.1016/j.jcrysgro.2005.01.109
Abstract18559.txt,10.1134/1.1927613
Abstract18560.txt,10.1016/j.jcis.2004.11.053
Abstract18561.txt,10.1007/s00339-004-3187-8
Abstract18562.txt,10.1021/ja043626o
Abstract18563.txt,10.1021/cg0497243
Abstract18564.txt,10.1039/b501170a
Abstract18565.txt,No DOI
Abstract18566.txt,10.1557/mrs2004.262
Abstract18567.txt,10.1016/j.jallcom.2004.03.052
Abstract18568.txt,10.1021/cm049061c
Abstract18569.txt,10.1021/ja049457p
Abstract18570.txt,10.1016/j.micromeso.2004.06.020
Abstract18571.txt,10.1021/la048866w
Abstract18572.txt,10.1016/j.jssc.2004.04.060
Abstract18573.txt,10.1016/j.molstruc.2004.05.005
Abstract18574.txt,10.1016/j.materresbull.2004.02.013
Abstract18575.txt,10.1016/j.jpcs.2003.10.068
Abstract18576.txt,10.1039/b402427c
Abstract18577.txt,10.1016/j.jcrysgro.2004.02.099
Abstract18579.txt,10.1016/j.jssc.2003.11.005
Abstract18580.txt,10.1038/nmat1096
Abstract18581.txt,10.1016/j.jssc.2003.09.011
Abstract18582.txt,10.1021/cg0340852
Abstract18583.txt,10.1023/B:JMSM.0000015486.02633.ce
Abstract18584.txt,10.1039/b400064a
Abstract18585.txt,10.1016/j.jcrysgro.2003.08.039
Abstract18586.txt,10.1039/b312526b
Abstract18587.txt,No DOI
Abstract18588.txt,10.1039/b315323a
Abstract18589.txt,10.1039/b409088h
Abstract18590.txt,10.1063/1.1623180
Abstract18591.txt,10.1021/la034128g
Abstract18592.txt,10.1016/S1381-1177(03)00164-4
Abstract18593.txt,10.1016/S0025-5408(03)00181-8
Abstract18594.txt,No DOI
Abstract18595.txt,10.1016/S1293-2558(03)00124-9
Abstract18596.txt,10.1016/S0022-2860(03)00152-2
Abstract18597.txt,10.1016/S0022-4596(03)00051-3
Abstract18598.txt,10.1002/adfm.200304294
Abstract18599.txt,10.1021/cm020651p
Abstract18600.txt,10.1021/cm020906z
Abstract18601.txt,10.1016/S1293-2558(03)00054-2
Abstract18602.txt,10.1002/chem.200390152
Abstract18603.txt,10.1021/la026299b
Abstract18604.txt,10.1016/S0022-0248(02)02113-9
Abstract18605.txt,10.1021/cm021259e
Abstract18606.txt,10.1117/12.507978
Abstract18607.txt,10.1002/crat.200310054
Abstract18608.txt,10.1016/S0022-4596(02)00060-9
Abstract18610.txt,10.1107/S0108768102012120
Abstract18611.txt,10.1016/S0025-5408(02)00940-6
Abstract18612.txt,10.1016/S0277-5387(02)01255-X
Abstract18613.txt,10.1246/cl.2002.1120
Abstract18614.txt,10.1021/cm020389k
Abstract18615.txt,10.1016/S0022-3697(02)00173-7
Abstract18616.txt,10.1002/jccs.200200125
Abstract18617.txt,10.1006/jssc.2002.9666
Abstract18618.txt,10.1006/jssc.2002.9632
Abstract18619.txt,10.1039/b202188a
Abstract18620.txt,10.1016/S0009-2614(02)00826-6
Abstract18621.txt,10.1360/02yb9035
Abstract18622.txt,10.1107/S0108768102003476
Abstract18623.txt,10.1016/S1293-2558(02)01294-3
Abstract18624.txt,10.1016/S0022-2860(01)00882-1
Abstract18625.txt,10.1016/S0927-7757(01)00953-0
Abstract18626.txt,10.1021/cm011169u
Abstract18627.txt,10.1016/S0022-3697(01)00130-5
Abstract18628.txt,10.1016/S0022-0248(01)01921-2
Abstract18629.txt,10.1016/S0022-0248(01)01771-7
Abstract18630.txt,No DOI
